"row ID","TruePositives","FalsePositives","TrueNegatives","FalseNegatives","Recall","Precision","Sensitivity","Specifity","F-measure","Accuracy","Cohen's kappa"
"2",26,4,5708,264,0.0896551724137931,0.8666666666666667,0.0896551724137931,0.9992997198879552,0.1625,,
"3",92,2,5877,31,0.7479674796747967,0.9787234042553191,0.7479674796747967,0.999659806089471,0.8479262672811059,,
"4",11,2,5978,11,0.5,0.8461538461538461,0.5,0.9996655518394649,0.6285714285714286,,
"5",2,0,5989,11,0.15384615384615385,1.0,0.15384615384615385,1.0,0.2666666666666667,,
"6",0,0,5993,9,0.0,,0.0,1.0,,,
"7",0,0,6001,1,0.0,,0.0,1.0,,,
"8",0,0,6001,1,0.0,,0.0,1.0,,,
"9",0,0,6000,2,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.9450183272242586,0.8995617483332806
"0",3748,32,3723,0,1.0,0.9915343915343915,1.0,0.9914780292942743,0.9957492029755579,,
"1",3180,374,3949,0,1.0,0.8947664603263928,1.0,0.9134860050890585,0.9444609444609445,,
"2",35,2,7139,327,0.09668508287292818,0.9459459459459459,0.09668508287292818,0.9997199271810671,0.1754385964912281,,
"3",109,0,7349,45,0.7077922077922078,1.0,0.7077922077922078,1.0,0.8288973384030417,,
"4",18,2,7473,10,0.6428571428571429,0.9,0.6428571428571429,0.9997324414715719,0.75,,
"5",1,2,7485,15,0.0625,0.3333333333333333,0.0625,0.9997328703085347,0.10526315789473684,,
"6",0,0,7492,11,0.0,,0.0,1.0,,,
"7",0,0,7503,0,,,,1.0,,,
"8",0,0,7501,2,0.0,,0.0,1.0,,,
"9",0,0,7501,2,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.945088631214181,0.8996190980105544
"0",4497,33,4473,0,1.0,0.9927152317880795,1.0,0.992676431424767,0.9963443004320373,,
"1",3815,458,4730,0,1.0,0.8928153522115609,1.0,0.9117193523515805,0.9433728981206726,,
"3",178,5,8813,7,0.9621621621621622,0.9726775956284153,0.9621621621621622,0.9994329779995463,0.967391304347826,,
"4",8,0,8969,26,0.23529411764705882,1.0,0.23529411764705882,1.0,0.38095238095238093,,
"5",8,1,8983,11,0.42105263157894735,0.8888888888888888,0.42105263157894735,0.9998886910062333,0.5714285714285714,,
"2",0,0,8569,434,0.0,,0.0,1.0,,,
"6",0,0,8990,13,0.0,,0.0,1.0,,,
"7",0,0,9001,2,0.0,,0.0,1.0,,,
"8",0,0,9001,2,0.0,,0.0,1.0,,,
"9",0,0,9001,2,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.9447961790514273,0.8991022938608025
"0",5247,10,5247,0,1.0,0.9980977743960434,1.0,0.9980977743960434,0.9990479817212491,,
"1",4451,540,5513,0,1.0,0.8918052494490082,1.0,0.9107880389889311,0.942808726964626,,
"3",200,4,10284,16,0.9259259259259259,0.9803921568627451,0.9259259259259259,0.999611197511664,0.9523809523809523,,
"4",27,0,10465,12,0.6923076923076923,1.0,0.6923076923076923,1.0,0.8181818181818181,,
"5",21,4,10478,1,0.9545454545454546,0.84,0.9545454545454546,0.9996183934363672,0.8936170212765958,,
"2",0,0,9997,507,0.0,,0.0,1.0,,,
"6",0,0,10489,15,0.0,,0.0,1.0,,,
"7",0,0,10502,2,0.0,,0.0,1.0,,,
"8",0,0,10502,2,0.0,,0.0,1.0,,,
"9",0,0,10501,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.9468773800456969,0.9031040026514165
"0",5995,38,5970,1,0.9998332221480988,0.9937013094646113,0.9998332221480988,0.9936750998668442,0.9967578352315238,,
"1",5084,658,6259,3,0.9994102614507568,0.8854057819575061,0.9994102614507568,0.9048720543588261,0.9389601994644011,,
"3",192,4,11754,54,0.7804878048780488,0.9795918367346939,0.7804878048780488,0.999659806089471,0.8687782805429864,,
"4",18,0,11959,27,0.4,1.0,0.4,1.0,0.5714285714285715,,
"5",12,3,11975,14,0.46153846153846156,0.8,0.46153846153846156,0.9997495408248456,0.5853658536585367,,
"2",0,0,11425,579,0.0,,0.0,1.0,,,
"6",0,0,11986,18,0.0,,0.0,1.0,,,
"7",0,0,12002,2,0.0,,0.0,1.0,,,
"8",0,0,12002,2,0.0,,0.0,1.0,,,
"9",0,0,12001,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.9414361879373542,0.8927222086043867
"0",6746,36,6723,0,1.0,0.9946918313181953,1.0,0.9946737683089214,0.9973388527498522,,
"1",5703,695,7087,20,0.9965053293727066,0.8913723038449516,0.9965053293727066,0.9106913389874068,0.9410114677006848,,
"3",253,28,13200,24,0.9133574007220217,0.900355871886121,0.9133574007220217,0.9978832778953735,0.9068100358422939,,
"4",35,5,13450,15,0.7,0.875,0.7,0.9996283909327388,0.7777777777777777,,
"5",4,0,13476,25,0.13793103448275862,1.0,0.13793103448275862,1.0,0.2424242424242424,,
"2",0,0,12853,652,0.0,,0.0,1.0,,,
"6",0,0,13485,20,0.0,,0.0,1.0,,,
"7",0,0,13503,2,0.0,,0.0,1.0,,,
"8",0,0,13502,3,0.0,,0.0,1.0,,,
"9",0,0,13502,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.943428359866716,0.8967577340442838
"0",7496,41,7469,0,1.0,0.9945601698288443,1.0,0.9945406125166445,0.9972726667997074,,
"1",6359,785,7862,0,1.0,0.8901175811870101,1.0,0.9092170695038742,0.941864770791676,,
"3",271,4,14694,37,0.8798701298701299,0.9854545454545455,0.8798701298701299,0.9997278541298136,0.9296740994854202,,
"4",28,2,14948,28,0.5,0.9333333333333333,0.5,0.9998662207357859,0.6511627906976745,,
"5",20,0,14974,12,0.625,1.0,0.625,1.0,0.7692307692307693,,
"2",0,0,14282,724,0.0,,0.0,1.0,,,
"6",0,0,14984,22,0.0,,0.0,1.0,,,
"7",0,0,15003,3,0.0,,0.0,1.0,,,
"8",0,0,15003,3,0.0,,0.0,1.0,,,
"9",0,0,15003,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.9445555111288818,0.8986336011778743
