4.0
3.0
3.0
1.0
12.0
2565.0
2565.0
4.0
1.0
14.0
8833.0
8833.0
4.0
1.0
19.0
18344.0
18344.0
3.0
1.0
14.0
31497.0
31497.0
4.0
1.0
13.0
52059.0
52059.0
4.0
1.0
12.0
79761.0
79761.0
15.0
5.0
41.0
110567.0
110567.0
13.0
5.0
45.0
143164.0
143164.0
13.0
7.0
47.0
200254.0
200254.0
15.0
5.0
42.0
258970.0
258970.0
