121.0
39096.0
57384.0
16.0
0.0
47.0
2082.0
2082.0
18.0
23.0
75.0
2944.0
2944.0
16.0
0.0
47.0
5132.0
5132.0
16.0
17.0
51.0
224.0
224.0
0.0
15.0
47.0
8104.0
8104.0
0.0
16.0
47.0
11255.0
11255.0
15.0
0.0
47.0
11925.0
11925.0
15.0
6.0
40.0
15827.0
15827.0
14.0
9.0
46.0
18250.0
18250.0
12.0
8.0
42.0
18627.0
18627.0
24.0
