"row ID","TruePositives","FalsePositives","TrueNegatives","FalseNegatives","Recall","Precision","Sensitivity","Specifity","F-measure","Accuracy","Cohen's kappa"
"9",0,0,15003,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.569838731174197,0.2314901867630671
"0",5427,2884,4626,2069,0.7239861259338314,0.652990013235471,0.7239861259338314,0.6159786950732357,0.6866578098310875,,
"1",3613,2150,6497,2746,0.56817109608429,0.6269304181849731,0.56817109608429,0.7513588527813114,0.5961062530935489,,
"2",233,362,13920,491,0.3218232044198895,0.3915966386554622,0.3218232044198895,0.9746534098865705,0.3532979529946929,,
"3",102,162,14536,206,0.33116883116883117,0.38636363636363635,0.33116883116883117,0.98897809225745,0.35664335664335667,,
"4",10,18,14932,46,0.17857142857142858,0.35714285714285715,0.17857142857142858,0.9987959866220736,0.2380952380952381,,
"5",9,18,14956,23,0.28125,0.3333333333333333,0.28125,0.9987979163884065,0.3050847457627119,,
"6",8,6,14978,14,0.36363636363636365,0.5714285714285714,0.36363636363636365,0.9995995728777363,0.4444444444444444,,
"7",1,2,15001,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.999866693328001,0.3333333333333333,,
"8",1,0,15003,2,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,,
"9",0,0,15003,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.6266826602692256,0.3313373531812239
"0",5672,2502,5008,1824,0.7566702241195304,0.6939075116222168,0.7566702241195304,0.666844207723036,0.7239310784939375,,
"1",3963,1934,6713,2396,0.6232111967290455,0.6720366287943021,0.6232111967290455,0.7763386145483983,0.6467036553524803,,
"2",290,300,13982,434,0.4005524861878453,0.4915254237288136,0.4005524861878453,0.9789945385800308,0.441400304414003,,
"3",141,127,14571,167,0.4577922077922078,0.5261194029850746,0.4577922077922078,0.9913593686215811,0.4895833333333333,,
"4",15,25,14925,41,0.26785714285714285,0.375,0.26785714285714285,0.9983277591973244,0.31250000000000006,,
"5",10,11,14963,22,0.3125,0.47619047619047616,0.3125,0.9992653933484706,0.37735849056603776,,
"6",6,6,14978,16,0.2727272727272727,0.5,0.2727272727272727,0.9995995728777363,0.3529411764705882,,
"7",1,1,15002,2,0.3333333333333333,0.5,0.3333333333333333,0.9999333466640006,0.4,,
"8",0,1,15002,3,0.0,0.0,0.0,0.9999333466640006,NaN,,
"9",1,0,15003,2,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,,
"Overall",,,,,,,,,,0.6729974676795948,0.4151160558416329
"0",6065,2197,5313,1431,0.8090981856990395,0.734083756959574,0.8090981856990395,0.70745672436751,0.7697677370224647,,
"1",4290,1591,7056,2069,0.6746343764742884,0.7294677775888454,0.6746343764742884,0.8160055510581704,0.7009803921568627,,
"2",327,213,14069,397,0.4516574585635359,0.6055555555555555,0.4516574585635359,0.9850861223918219,0.5174050632911392,,
