15947.0
7.0
10.0
10.0
463.0
463.0
20.0
9.0
630.0
630.0
16.0
7.0
768.0
768.0
16.0
9.0
878.0
878.0
19.0
9.0
880.0
880.0
18.0
9.0
972.0
972.0
16.0
10.0
1061.0
1061.0
18.0
10.0
1026.0
1026.0
16.0
7.0
950.0
950.0
20.0
8.0
845.0
845.0
5.7346545E7
5.7386074E7
55.0
3.0
1.0
907.0
907.0
3.0
2.0
1051.0
1051.0
4.0
3.0
1260.0
1260.0
2.0
3.0
1273.0
1273.0
3.0
3.0
1681.0
1681.0
2.0
2.0
2151.0
2151.0
3.0
2.0
1604.0
1604.0
3.0
1.0
2067.0
2067.0
2.0
2.0
2585.0
2585.0
2.0
2.0
3008.0
3008.0
