16.0
14.0
12.0
2343.0
2343.0
18.0
13.0
5273.0
5273.0
19.0
13.0
10001.0
10001.0
18.0
11.0
9729.0
9729.0
19.0
12.0
11879.0
11879.0
22.0
13.0
14749.0
14749.0
19.0
15.0
16312.0
16312.0
24.0
12.0
19514.0
19514.0
21.0
12.0
21842.0
21842.0
16.0
10.0
24895.0
24895.0
