4.0
4.0
3.0
158.0
158.0
3.0
2.0
167.0
167.0
5.0
3.0
21.0
2.0
116.0
116.0
4.0
4.0
182.0
182.0
3.0
3.0
239.0
239.0
3.0
3.0
283.0
283.0
3.0
2.0
367.0
367.0
4.0
4.0
411.0
411.0
3.0
3.0
536.0
536.0
4.0
3.0
539.0
539.0
4.0
3.0
686.0
686.0
4.0
2.0
794.0
794.0
82.0
56637.0
85010.0
107404.0
4256.0
7936.0
