109.0
42096.0
1.0
4.0
0.0
0.0
20.0
2282.0
2282.0
0.0
0.0
15.0
7384.0
7384.0
2.0
0.0
25.0
16078.0
16078.0
0.0
0.0
16.0
28455.0
28455.0
0.0
0.0
16.0
44321.0
44321.0
0.0
15.0
31.0
67185.0
67185.0
0.0
0.0
16.0
101997.0
101997.0
0.0
0.0
16.0
139784.0
139784.0
15.0
0.0
15.0
184992.0
184992.0
3.0
1.0
14.0
236351.0
236351.0
